company_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09
186,0.0004367050352775345,0.0004367378599951763,0.0004367289761546143,0.00043681217498158116,0.9960694459470066,0.0004367421340231144,0.00043670253025206174,0.00043671317380146007,0.000436701044124935,0.00043671112438299116
188,0.0065637297192390354,0.006563659319565507,0.006562995977535017,0.0065626284081112575,0.08807713811965061,0.7011807334158824,0.006564289540357064,0.006563493501582671,0.006563323044611305,0.16479800895346525
199,0.08711514311451829,0.010138597400607354,0.5071887898038577,0.11158249067617702,0.010139533435998207,0.010138930269679517,0.036512973204581634,0.05944570368626429,0.0855863072974778,0.08215153111083817
209,0.008862667606651607,0.008863084414022976,0.06211025363480697,0.6199565828367765,0.008864672978114359,0.1998087929669827,0.008863061866828446,0.008862621020495154,0.008863539162594927,0.06494472351272637
212,0.001449542548081296,0.001449495634808583,0.0014493479012618405,0.001449430980528378,0.0014495277929334354,0.4875449688588475,0.0014493715017103923,0.02126165640864019,0.03889950239480843,0.4435971559783799
214,0.080375479397386,0.0199253338456265,0.019925590469032407,0.1865885251484264,0.019929416552619383,0.3770745230874371,0.01992552442648107,0.14214695376289546,0.06989946615012281,0.06420918715997276
217,0.33976202206697176,0.0025787661156512856,0.0025786042884210665,0.002578942779768215,0.2046761589732579,0.4375102650826764,0.0025787986894554916,0.002578899564139717,0.002578682311926788,0.0025788601277315117
225,0.01022206601551299,0.0052748782936266,0.004271050033926953,0.004271802580085644,0.004271099153509571,0.004270925416064375,0.9097157094697593,0.016512966022486635,0.017464903590959705,0.023724599424068214
226,0.11972639343741202,0.059731670375142314,0.03639371972123756,0.0363942709067808,0.0363963420884938,0.3548808858893672,0.11972126647894969,0.16396815196291112,0.036393794704741016,0.036393504434964453
232,0.016905315451505833,0.01690630015760688,0.04797092046988295,0.016905225904352686,0.01690654226271921,0.1957315921874641,0.5329092458814495,0.01690561875354518,0.12195232204131641,0.016906916890157216
236,0.00041324643235307845,0.00041327966003884466,0.0004132771797597101,0.0004133496202900025,0.9962805929403139,0.00041327155821127066,0.00041324623038722246,0.0004132487975759151,0.00041323766483441755,0.0004132499162356355
238,0.009600639901616354,0.001547358490300188,0.02051871163664634,0.0015472340617260153,0.00154721662768525,0.48135954048824403,0.0015472248070474634,0.0081344872062442,0.031796520999945586,0.4424010657805446
240,0.5101891049331484,0.002728420940433388,0.0027282831685342627,0.0027286866728829617,0.14040180147611117,0.05504464196421278,0.002728539281947334,0.0143523789774418,0.23519570249885544,0.03390244008643251
241,0.033985164447161466,0.03398508511116705,0.048639531717081456,0.03398507591091842,0.03398508162909967,0.4047427840796529,0.03398521467870338,0.12714077270194404,0.08755981378869156,0.16199147593558008
245,0.09830520361404843,0.004874790313199448,0.13705038604601252,0.004875259752141046,0.004875244047683085,0.05517582986577035,0.004874610770206169,0.01705328677009535,0.10787666115730671,0.5650387276635369
246,0.07326170298190654,0.06162838684002012,0.05000119034190303,0.05000140490353018,0.050006959215383714,0.05001396806743947,0.0500000000174176,0.050001943547412164,0.5034528816271919,0.06163156245779532
247,0.05000000003272913,0.05000000006374436,0.0500142540308335,0.05000840195863685,0.05000000004072501,0.05000000000988926,0.5499525604400044,0.050008635431258136,0.050010379773430695,0.05000576821874873
250,0.0026004121779231414,0.002600567514166484,0.002600299090364514,0.0026006772379686405,0.002600840552563918,0.7864940072908315,0.0026006376544676136,0.024969795020245718,0.01203196156927762,0.1609008018921909
254,0.09386304460491125,0.01587595842347279,0.15149771108893595,0.2171811130745738,0.1144140741329224,0.3243618950950066,0.015876451253779303,0.015876019959526616,0.03517762575781235,0.015876106609058818
255,0.03388941660169888,0.07866722262337442,0.02238211265874193,0.015947861614098433,0.015949514569030123,0.40091812120249404,0.015947991894698442,0.02351669080076738,0.031894776923185125,0.36088629111191123
256,0.0007521546358273494,0.0007519387182847523,0.07486126137724514,0.0007519677427913028,0.0007519375167578659,0.5480646825326114,0.07739527221036421,0.0007520203391018777,0.0007520610367534056,0.2951667038902625
259,0.21242106733572091,0.01607225354761963,0.031491501688459586,0.0874956881826843,0.016074297644004608,0.20865795894744185,0.0874948121528715,0.01607100329807107,0.01607299303777902,0.3081484241653475
261,0.11398061582999457,0.013435361121803246,0.007281187627788272,0.007283832018821,0.03742018631326415,0.17066148382686858,0.4097646199299416,0.11744683303317124,0.07501555869750838,0.04771032160083901
264,0.011756804739592017,0.011756459557523462,0.05345914374385826,0.26175073729644666,0.04704531627656546,0.30033539513208923,0.011757064410645786,0.011756651096219132,0.011757843790954311,0.2786245839561057
273,0.016770427481380912,0.016769524509348897,0.016769653383364384,0.08704228006804576,0.01677049187613774,0.06270711405850947,0.016770167637114385,0.732861047095532,0.016769440528141822,0.01676985336242458
274,0.26237571791781,0.0005781623640810837,0.0471376243648642,0.07865443119865903,0.014402980407641935,0.5945385163090947,0.0005780910542556919,0.0005782189094756228,0.0005780937250286811,0.000578163749089186
278,0.03666865141326939,0.11242593564247301,0.2184801557804944,0.11750924422021337,0.08915832530020201,0.14272553556564543,0.09727183280495035,0.11242471286605217,0.0366682132248812,0.03666739318181867
284,0.0762005161588351,0.054292171974021364,0.08135163819100678,0.07051412754452714,0.042891170768160486,0.04610995664822796,0.36007390729262395,0.059489031759580376,0.04289278454287577,0.16618469512014108
289,0.001745404731955545,0.001745314206157258,0.0017453493184862762,0.027908203410858416,0.015956131290865094,0.8732001438563284,0.0017452815368358052,0.00528265445530223,0.011878056786786528,0.05879346040642442
308,0.002132444707351731,0.0021325850511845013,0.002132650771026208,0.19227389283327417,0.002132682909506251,0.29699759946393256,0.4808662500479778,0.0021326801498378354,0.017066625403555215,0.002132588662353674
322,0.02614750140622175,0.14042824689215874,0.0016811337251593228,0.25342163696884673,0.18490212918207594,0.18360034928799773,0.03041985088242909,0.0016812241699727128,0.17603677751674685,0.0016811499683911288
324,0.003282204549432661,0.07129450319432415,0.011482342604168604,0.3470406626039842,0.19464961167574468,0.1687358912838874,0.08197238790422037,0.0032824730968274997,0.096561354820779,0.021698568266631434
326,0.07635716764365282,0.002250860141453403,0.0486346446815802,0.0022502016938479455,0.002250323378531585,0.8165701788211874,0.0022500953849109214,0.01668067552066269,0.014501859217693562,0.018253993516479477
330,0.07283657626501636,0.008321239898986001,0.018262233265507095,0.00410057819583084,0.004100566762849134,0.1757003073458819,0.0041012309647240645,0.011031353413418798,0.11786086803905271,0.583685045848733
334,0.0030756647749600762,0.18723403637185684,0.0030751272231450493,0.1414978272535166,0.00307605624946306,0.5564775618949839,0.011986181988711098,0.03564729932769562,0.012331338755936734,0.045598906159731174
340,0.1040409571936726,0.37235738966278387,0.06036363304715194,0.13990688535769905,0.0571282107743918,0.13323690953577622,0.04514363720768587,0.02927402959986495,0.02927435063249953,0.029273996988474178
342,0.12045130925737649,0.027025782133204553,0.055482579089611114,0.027024058245674838,0.2864934151084403,0.19403678096780286,0.027024068241850222,0.10139209811339034,0.039155923193224924,0.12191398564942439
344,0.05987617238956688,0.12822416756370944,0.03070975951625995,0.10935379242492618,0.25540538540638563,0.2557263599983103,0.04435803024511449,0.050064012615218374,0.03836064037604774,0.02792167946446104
349,0.4973733348306983,0.010757099679662464,0.04131925204719172,0.0261309904140721,0.09390693338495515,0.1068471120039226,0.021263813229917675,0.010757422865107634,0.12951994077598067,0.06212410076849178
355,0.001896130335818977,0.027614081402694043,0.5516369792258646,0.011068183660193765,0.015123701495890726,0.1475964555288281,0.0018961148674633667,0.0018960868097200947,0.0018962259880345494,0.23937604068549165
362,0.0856638107484523,0.0654621857701931,0.030148583080474353,0.0161795863782253,0.1429046118352703,0.3552811621485562,0.004859125417032913,0.04868488373926465,0.00485907617914138,0.2459569747033895
366,0.0017291147240716493,0.0017289346710382728,0.2704369822979785,0.0017291048248944132,0.0017288800004672355,0.7157302696209202,0.0017289908427700201,0.00172901479724895,0.0017292165126775838,0.001729491707932978
370,0.055994135867934454,0.10242889044725874,0.15660881716419597,0.30654607777467924,0.006611540016762323,0.20103337066911783,0.009755412558681958,0.07033519494522918,0.05347532602222327,0.037211234533916955
372,0.0018186929411719624,0.0018182531984461884,0.001819294364816455,0.0018188879152611118,0.001818630950753102,0.690949519453351,0.0018185458967777946,0.0018185556421521712,0.0018196525469502357,0.29449996709032
384,0.039751058613231256,0.03975411860200227,0.23558308500616643,0.03975023312546347,0.03975100011908043,0.38653305799741633,0.039750259603468174,0.03975418983703567,0.039750158337521956,0.09962283875861408
385,0.003828702077596014,0.15599309516770773,0.06603582120157857,0.08342919788125228,0.0038286318825537834,0.42595541212187144,0.0038294020935100786,0.0038289168086939832,0.0038287652444994494,0.24944205552073664
387,0.11486513785932916,0.0333815656211872,0.04724436622058356,0.0775465086237655,0.019500379013600137,0.16910060694431148,0.03908269954864662,0.31998209497148267,0.11369344320817966,0.06560319798891401
398,0.20038861949778117,0.01523125449756358,0.007989498841991979,0.0036054389860581022,0.003605277549694486,0.5790811065769,0.0036053509472934475,0.1393026551361642,0.0036052583594276097,0.04358553960712535
408,0.1977713587226915,0.003604252723986713,0.0036034747524894203,0.02794053048444177,0.11046539081099485,0.15488388585522558,0.0036032533298558786,0.2578965736140302,0.02045299607549225,0.21977828363079194
414,0.0016670598869181717,0.0016668045869117313,0.001666830500381947,0.0016668048384737449,0.9849977631733007,0.0016671272441511251,0.0016667942332290453,0.0016669802639020623,0.0016669042191903723,0.0016669310535412014
424,0.002361507936058695,0.8029544633947459,0.007057033314285355,0.002361520382182813,0.002361484223469853,0.1409521669792868,0.0023615498938668387,0.005512056505956993,0.0023615451427570033,0.03171667222738984
433,0.14267915893555017,0.012048100976401549,0.5238888325973629,0.020767849448187412,0.1437173872215543,0.07436423341664467,0.003539025087714018,0.002479782954493177,0.019037428523464163,0.05747820083862772
435,0.13506277214778417,0.009616332465241734,0.015792129972125174,0.00961645416965472,0.4262738243080835,0.23347423542021048,0.009621196103991043,0.009616473760146332,0.0213904399627253,0.12953614169003755
438,0.1223713978143247,0.0028214615480919936,0.01139124073069713,0.002821291721543059,0.15679345608765027,0.16398243271640967,0.047320308488216466,0.26983248564527756,0.12112741629959485,0.10153850894819431
448,0.0631668636450807,0.06475976625711183,0.026173401121727443,0.010119602338954054,0.010124624564676252,0.15476026815982025,0.010120300479788392,0.010120717318593786,0.010119248364580932,0.6405352077496663
449,0.0021326531052442417,0.0021326404808766825,0.015245431638272943,0.058996208227313614,0.00213260331430794,0.4837215053629811,0.0021323595038962497,0.0021325372189952216,0.002133023161990893,0.4292410379861212
452,0.04577826407936103,0.0457778129618935,0.10707489055236653,0.04577814279156256,0.04578235423270462,0.04578132702499996,0.04577783787559,0.520543034000747,0.045781312480390836,0.05192502400038392
454,0.01659627048725627,0.06766246887085359,0.042174006319645956,0.005205095101261123,0.05392213201542762,0.1759891952681763,0.014503173009827607,0.04243097676769421,0.006260401307149828,0.5752562808527074
456,0.0018974502946348937,0.0018973911970446254,0.0018974221846582012,0.10006026228112952,0.0018974689625771816,0.677763854245605,0.0018974283787276326,0.0018974249707468902,0.001897458763795118,0.2088938387210809
457,0.042902085477684385,0.12598866343506082,0.05154621379392759,0.031040994970301744,0.04451635631376311,0.3396240902910164,0.008802501922459464,0.021464505632120157,0.008802882588772905,0.3253117055748934
468,0.0019235011277615901,0.00192378805394605,0.11859796830321039,0.0019238757257891753,0.0019234030863184413,0.6146344066051025,0.2533015946651439,0.001923866615274704,0.001923809128168425,0.0019237866892846487
469,0.03827893138820629,0.10978113036011161,0.03827853190928483,0.038278581391399995,0.03827900985457402,0.27629800215127637,0.12674551857216956,0.03827886257579706,0.038278620715619764,0.2575028110815606
472,0.015177636397184608,0.005597824568869872,0.01225594419937651,0.005597434422299058,0.005598257919883119,0.4200242107869407,0.2355670812079929,0.058116243849847746,0.025476411531409532,0.21658895511619586
475,0.375191422587204,0.06070243386832651,0.13399241006990456,0.083800745483494,0.042236682555831934,0.0699135532994389,0.029226739589042955,0.05300000177692577,0.06595162452381614,0.08598438624601516
477,0.048861304729141,0.011695443747748294,0.1015341610282556,0.08600257890994076,0.09828511030625267,0.569778644109331,0.02212812117013072,0.007705744393643655,0.046303515991640024,0.007705375613916364
478,0.0036186181614475993,0.00361723612641309,0.0036169865531558783,0.3652267872944382,0.003618221950350302,0.26274788396022514,0.12832353343500733,0.0036169869256416462,0.2115880512002389,0.014025694393082091
479,0.04565834214387305,0.009871234488509907,0.01595344220572061,0.017911578623489546,0.08729071962375455,0.24928086453839068,0.23444931441883046,0.0098695587681082,0.009870018706829934,0.31984492648249313
480,0.002023709220032064,0.09095188187546277,0.012832160396856487,0.23737100061471864,0.0020239984816683813,0.5783874919662325,0.012518118259235371,0.0062597573597153655,0.0020238524789344477,0.055608029347143983
487,0.07232802184149766,0.011779228609653533,0.006499790040569411,0.07264872048448061,0.46179868391511636,0.3127666601049726,0.006500105126152833,0.026505010213199117,0.01351912851548224,0.015654651148875667
488,0.04842453268922523,0.06802457253429499,0.00222543233725033,0.0022254328868026164,0.002225192565629899,0.6068746440421605,0.15787101101434903,0.10767859072873918,0.00222523299848879,0.002225358203059411
494,0.0866462155922867,0.05697709055279715,0.06335161683140089,0.008984535459853121,0.008984987666223028,0.253426236383482,0.022642422776352353,0.05085704306021107,0.11522725792193478,0.3329025937554589
503,0.5233455639356137,0.018103196044711112,0.01810246429209178,0.07365658524945869,0.0701335466487983,0.07365422602343948,0.044912590600011834,0.01810413897898788,0.10143360639832964,0.05855408182855758
506,0.1311086467269507,0.017048443881437787,0.017048601237595464,0.017048492594295837,0.017048417406038616,0.017048783816810367,0.14209376437935448,0.017048398998520592,0.12987502064018414,0.4946314303188121
507,0.05224916923649814,0.019750390102205893,0.0190869971560828,0.014126586836347054,0.02176694934388581,0.4746266686207553,0.028597774254364723,0.027950280030640883,0.07463358815257384,0.2672115962666456
514,0.02480037598050246,0.008399036007810588,0.0026584367092673247,0.3575830757648536,0.12271665038581361,0.3904120124866559,0.02348358794043152,0.02247927780384667,0.04480858657020475,0.0026589603506136854
519,0.003477236807493076,0.011682115465199112,0.6466130760455331,0.003477268015199353,0.018253082791559377,0.26427840774940037,0.0034773626845642598,0.0034771896157202594,0.04178710040149642,0.0034771604238347012
521,0.008086589864500436,0.43665359250275393,0.08496199577788988,0.008087691904484606,0.008086581303955164,0.19337107838102072,0.00808639281692645,0.008086431753857197,0.008086577270799542,0.23649306842381204
524,0.04524309175397975,0.005736825582788329,0.005735685830118235,0.005735357794238198,0.04494860684906993,0.005736535733022029,0.7808304869430697,0.005736267666294663,0.005735821993343986,0.09456131985407526
530,0.12268042897311116,0.039353044038147385,0.03935445897087262,0.12268616262848923,0.24411366629832054,0.039353946315540116,0.03935386180664213,0.03935305078615483,0.274399384455469,0.039351995727253
531,0.0008887661778889854,0.0008887430119559395,0.000888691649844262,0.0008886760989445698,0.0008887589273631787,0.08886013392344295,0.5716254818871034,0.0008887467027476687,0.0008887269878940325,0.3332932746328151
532,0.1983136708673635,0.1692886709091164,0.03354850301818702,0.0820746415396172,0.04235211395546791,0.23401012680657812,0.006988503319005784,0.13678122440862817,0.03616276814389412,0.06047977703214172
535,0.001023682303777288,0.004838641239769989,0.010923363670437218,0.005323908529769093,0.0010236651380266318,0.1725809494159857,0.0010236268178466065,0.7484939016398618,0.013488257947658393,0.0412800032968672
536,0.02482929902160954,0.028176398955943392,0.034865437690472165,0.00222372211216629,0.006826961289917733,0.41163596032068844,0.021514431624649284,0.0022241183778260037,0.08678882310667083,0.3809148475000563
542,0.033564857266090056,0.049967192915872934,0.006925815223991283,0.1530507356096366,0.006928365097179601,0.49011657443179507,0.028746648401641973,0.030420817833841696,0.10381593721455427,0.09646305600539651
543,0.0055401941060133865,0.025571520052114338,0.06582789957661069,0.0888707835402531,0.040470113103248384,0.07795582711899104,0.10046993263673824,0.05757806175795677,0.40694011941696673,0.13077554869110736
549,0.06550168761045559,0.005829938760945682,0.00583007854423678,0.34928757090185897,0.005830824668744784,0.09309111073356942,0.18146082767520075,0.12910454685024458,0.07103877393977645,0.093024640314967
552,0.006465981498822714,0.006465415281974088,0.19730895158015818,0.006464739499540113,0.006465048046567941,0.4597249527457148,0.006464898536289352,0.044116217411929365,0.006465688651214025,0.2600581067477895
557,0.0026160865575041523,0.0026154435826359406,0.03909339765998044,0.002615352491316405,0.002615461272716949,0.23024782571234464,0.0026162249164055147,0.16226442059945725,0.1293749761762713,0.42594081103136744
562,0.003631904032343186,0.01208317966748897,0.0036317929437342284,0.003631857881346054,0.22297997814496617,0.409429204478336,0.035322823095622805,0.003631928666645024,0.0036321399367010847,0.30202519115281656
570,0.24064879517514842,0.0013335701690347433,0.0013335437390717584,0.0013335385930966666,0.001333472970699547,0.44719984493284076,0.001333567558968019,0.14679025000168122,0.15735963660192473,0.0013337802575339181
573,0.004995273719378281,0.056606679930310426,0.08075581826361357,0.004996055020378633,0.1995921179715076,0.35927707656258356,0.017370242475168142,0.004996006966197138,0.04616578293483313,0.22524494615602958
574,0.005891062196721945,0.29098231531222907,0.005891073728522356,0.15107652385035092,0.005891164123491563,0.0058919134568089886,0.005891487078054087,0.007551545557855101,0.005890997157741284,0.5150419175382246
579,0.1913219529812136,0.01745590292971376,0.009839788369189228,0.15666136803107786,0.009839734255966211,0.17592386111574007,0.1656368147252557,0.009839775806730936,0.023372191669267222,0.24010861011584536
592,0.40790133449454324,0.07236244150794509,0.08722741487064839,0.050138199584677884,0.04138141530037405,0.22185860744734645,0.0399714442545748,0.049685483039678374,0.015171887782098372,0.01430177171811329
595,0.005114697605202244,0.005114467884728899,0.05804733824378894,0.005114966747193267,0.11884261195377636,0.23249176297188973,0.005114704889959307,0.013768982753188424,0.01986989186287304,0.5365205750873998
599,0.20631600881108886,0.009673316192549292,0.00967351719976306,0.15067772902986581,0.06902254632063519,0.1680073985870164,0.009673297110028498,0.06583991120402737,0.19096874169119413,0.12014753385383133
600,0.016523845310498032,0.035640151435106744,0.016336429857521626,0.10870761612644494,0.09106596428914718,0.4752767128848,0.01641837519369106,0.013473286343979858,0.12595768047859074,0.10059993808021983
603,0.0364167434252541,0.09332283048245733,0.00873582483648022,0.040610057920150024,0.3538608563399782,0.3675356724668856,0.008736042028002315,0.07330894453490858,0.008736364019754257,0.008736663946129385
611,0.00324945080587987,0.003249544262175379,0.0032494554730229945,0.003249362838568217,0.0032499981765419504,0.2613889253561587,0.7017711437754883,0.003249526608930988,0.0032497365601462163,0.014092856143087395
621,0.026683099324788018,0.0121444759615908,0.0024541553063789434,0.002454228362511011,0.0719157765661241,0.6244249886807463,0.013478460750746445,0.002454011693306675,0.07419356968555751,0.16979723366825022
623,0.014774558378204735,0.008443321826347418,0.26959633094961954,0.008443210823669813,0.008443353088662528,0.37714309443341476,0.24758328741907648,0.008443225442768204,0.008443330497413953,0.04868628714082265
628,0.010390831002672999,0.04345862545905123,0.023415836394532586,0.010390874917485258,0.030585758572136322,0.17343664518387303,0.1744710341928686,0.055958996080758674,0.010390889220469764,0.46750050897615153
633,0.034060373803642234,0.02438001287610397,0.0056895537834653065,0.5192305918490586,0.005690955602808869,0.2235470171071574,0.005689862064513762,0.005689770033321173,0.014027622059218384,0.1619942408207102
645,0.056510458623648965,0.0036040227702244104,0.011390930312535484,0.0036042976677471638,0.0851461897858985,0.4636937010761948,0.02238201177693542,0.018576123844766177,0.055918294326050125,0.27917396981599896
